PUHour,PUZone,month,count,,PUHour,PUZone,month,count,,PUHour,PUZone,month,count,,PUHour,PUZone,month,count
morning,Kips Bay,1,36718,,morning,TriBeCa/Civic Center,2,40490,,morning,Gramercy,3,64337,,morning,LaGuardia Airport,4,58536
morning,Lincoln Square West,1,35625,,morning,West Village,2,37278,,morning,Union Sq,3,62709,,morning,Garment District,4,56803
morning,UN/Turtle Bay South,1,35340,,morning,Greenwich Village North,2,37209,,morning,Garment District,3,62592,,morning,Lenox Hill East,4,54761
morning,Central Park,1,29837,,morning,NV,2,34736,,morning,Upper West Side North,3,61648,,morning,Midtown North,4,54469
morning,West Chelsea/Hudson Yards,1,29636,,morning,JFK Airport,2,33740,,morning,Lenox Hill East,3,60242,,morning,Sutton Place/Turtle Bay North,4,53267
morning,Battery Park City,1,29335,,morning,Kips Bay,2,33712,,morning,Sutton Place/Turtle Bay North,3,55409,,morning,Yorkville West,4,52625
morning,Manhattan Valley,1,27829,,morning,Lincoln Square West,2,33379,,morning,Midtown North,3,55278,,morning,East Chelsea,4,50607
morning,Clinton West,1,26502,,morning,UN/Turtle Bay South,2,32780,,morning,East Chelsea,3,53992,,morning,Midtown South,4,49543
morning,East Harlem South,1,21938,,morning,West Chelsea/Hudson Yards,2,29535,,morning,Yorkville West,3,53778,,morning,Yorkville East,4,48678
morning,Meatpacking/West Village West,1,21101,,morning,Central Park,2,28396,,morning,LaGuardia Airport,3,53305,,morning,East Village,4,47302
morning,Financial District North,1,17938,,morning,Battery Park City,2,27419,,morning,Midtown South,3,50538,,morning,Flatiron,4,43940
morning,Greenwich Village South,1,17416,,morning,Manhattan Valley,2,25977,,morning,Yorkville East,3,50420,,morning,TriBeCa/Civic Center,4,43205
morning,Lower East Side,1,15450,,morning,Clinton West,2,24082,,morning,East Village,3,50310,,morning,JFK Airport,4,43157
morning,Little Italy/NoLiTa,1,13447,,morning,Meatpacking/West Village West,2,20970,,morning,TriBeCa/Civic Center,3,45441,,morning,Greenwich Village North,4,38471
morning,Morningside Heights,1,13012,,morning,East Harlem South,2,19800,,morning,Flatiron,3,45359,,morning,West Village,4,38182
morning,Stuy Town/Peter Cooper Village,1,12934,,morning,Greenwich Village South,2,17002,,morning,JFK Airport,3,42088,,morning,Lincoln Square West,4,36309
morning,SoHo,1,12520,,morning,Financial District North,2,16426,,morning,NV,3,41907,,morning,UN/Turtle Bay South,4,36086
morning,Hudson Sq,1,11226,,morning,Lower East Side,2,13846,,morning,Greenwich Village North,3,41021,,morning,Kips Bay,4,35909
morning,World Trade Center,1,10980,,morning,Little Italy/NoLiTa,2,13146,,morning,West Village,3,40725,,morning,Central Park,4,35324
morning,East Harlem North,1,10524,,morning,Morningside Heights,2,13099,,morning,Kips Bay,3,39216,,morning,West Chelsea/Hudson Yards,4,32173
morning,Central Harlem,1,10491,,morning,SoHo,2,12657,,morning,Lincoln Square West,3,38849,,morning,NV,4,31929
morning,Bloomingdale,1,9314,,morning,Hudson Sq,2,11635,,morning,UN/Turtle Bay South,3,37921,,morning,Battery Park City,4,30883
morning,Alphabet City,1,7018,,morning,Stuy Town/Peter Cooper Village,2,11473,,morning,Central Park,3,33534,,morning,Clinton West,4,28937
morning,Financial District South,1,6808,,morning,World Trade Center,2,10369,,morning,West Chelsea/Hudson Yards,3,33356,,morning,Manhattan Valley,4,28505
morning,Sunnyside,1,6641,,morning,East Harlem North,2,9781,,morning,Battery Park City,3,32110,,morning,Meatpacking/West Village West,4,23368
morning,Central Harlem North,1,5248,,morning,Central Harlem,2,9509,,morning,Manhattan Valley,3,29594,,morning,East Harlem South,4,22179
morning,Astoria,1,5169,,morning,Bloomingdale,2,8788,,morning,Clinton West,3,29012,,morning,Financial District North,4,18836
morning,Brooklyn Heights,1,4212,,morning,Alphabet City,2,6357,,morning,East Harlem South,3,24748,,morning,Greenwich Village South,4,17791
morning,Chinatown,1,4142,,morning,Financial District South,2,6339,,morning,Meatpacking/West Village West,3,24071,,morning,Morningside Heights,4,14849
morning,Seaport,1,3735,,morning,Sunnyside,2,6183,,morning,Financial District North,3,18931,,morning,Lower East Side,4,14484
morning,Downtown Brooklyn/MetroTech,1,3578,,morning,Central Harlem North,2,4945,,morning,Greenwich Village South,3,18434,,morning,Little Italy/NoLiTa,4,14012
morning,Hamilton Heights,1,3535,,morning,Astoria,2,4939,,morning,Lower East Side,3,15483,,morning,World Trade Center,4,13101
morning,Washington Heights South,1,3440,,morning,Chinatown,2,3712,,morning,Morningside Heights,3,15322,,morning,SoHo,4,13045
morning,Two Bridges/Seward Park,1,3256,,morning,Brooklyn Heights,2,3696,,morning,SoHo,3,14232,,morning,Stuy Town/Peter Cooper Village,4,12423
morning,Cobble Hill,1,3056,,morning,Hamilton Heights,2,3656,,morning,East Harlem North,3,14031,,morning,Hudson Sq,4,12345
morning,Long Island City/Queens Plaza,1,2965,,morning,Seaport,2,3453,,morning,Little Italy/NoLiTa,3,13560,,morning,Central Harlem,4,11662
morning,Carroll Gardens,1,2880,,morning,Downtown Brooklyn/MetroTech,2,3423,,morning,Hudson Sq,3,13116,,morning,East Harlem North,4,11596
morning,Woodside,1,2610,,morning,Washington Heights South,2,3341,,morning,Central Harlem,3,12686,,morning,Bloomingdale,4,10056
morning,Manhattanville,1,2540,,morning,Two Bridges/Seward Park,2,3040,,morning,Stuy Town/Peter Cooper Village,3,12615,,morning,Financial District South,4,7832
morning,Steinway,1,2469,,morning,Cobble Hill,2,2750,,morning,World Trade Center,3,12414,,morning,Alphabet City,4,6737
morning,Boerum Hill,1,2378,,morning,Long Island City/Queens Plaza,2,2709,,morning,Bloomingdale,3,10363,,morning,Sunnyside,4,6380
morning,Old Astoria,1,2307,,morning,Manhattanville,2,2676,,morning,Sunnyside,3,8201,,morning,Central Harlem North,4,5642
morning,Park Slope,1,1975,,morning,Carroll Gardens,2,2440,,morning,Financial District South,3,7807,,morning,Astoria,4,5384
morning,Queensbridge/Ravenswood,1,1904,,morning,Steinway,2,2353,,morning,Alphabet City,3,7695,,morning,Brooklyn Heights,4,4191
morning,Long Island City/Hunters Point,1,1803,,morning,Woodside,2,2351,,morning,Central Harlem North,3,7224,,morning,Hamilton Heights,4,3997
morning,Jackson Heights,1,1734,,morning,Old Astoria,2,2255,,morning,Astoria,3,6196,,morning,Seaport,4,3965
morning,Fort Greene,1,1585,,morning,Long Island City/Hunters Point,2,2212,,morning,Hamilton Heights,3,4644,,morning,Downtown Brooklyn/MetroTech,4,3852
morning,DUMBO/Vinegar Hill,1,1201,,morning,Boerum Hill,2,2142,,morning,Washington Heights South,3,4631,,morning,Chinatown,4,3718
morning,Elmhurst,1,874,,morning,Queensbridge/Ravenswood,2,1906,,morning,Seaport,3,4567,,morning,Washington Heights South,4,3697
morning,NA,1,838,,morning,Park Slope,2,1723,,morning,Brooklyn Heights,3,4531,,morning,Long Island City/Queens Plaza,4,3146
morning,Williamsburg (South Side),1,774,,morning,Jackson Heights,2,1674,,morning,Downtown Brooklyn/MetroTech,3,4129,,morning,Two Bridges/Seward Park,4,3100
morning,Williamsburg (North Side),1,720,,morning,Fort Greene,2,1399,,morning,Chinatown,3,4111,,morning,Cobble Hill,4,2963
morning,West Concourse,1,634,,morning,DUMBO/Vinegar Hill,2,1029,,morning,Two Bridges/Seward Park,3,3541,,morning,Manhattanville,4,2959
morning,Forest Hills,1,599,,morning,Elmhurst,2,840,,morning,Cobble Hill,3,3409,,morning,Old Astoria,4,2620
morning,Battery Park,1,598,,morning,NA,2,800,,morning,Manhattanville,3,3253,,morning,Carroll Gardens,4,2587
morning,Greenpoint,1,584,,morning,Williamsburg (South Side),2,732,,morning,Long Island City/Queens Plaza,3,3246,,morning,Boerum Hill,4,2543
morning,Clinton Hill,1,566,,morning,Williamsburg (North Side),2,731,,morning,Long Island City/Hunters Point,3,3241,,morning,Long Island City/Hunters Point,4,2540
morning,East Elmhurst,1,416,,morning,Forest Hills,2,586,,morning,Steinway,3,3171,,morning,Steinway,4,2539
morning,Washington Heights North,1,410,,morning,West Concourse,2,555,,morning,Carroll Gardens,3,3148,,morning,Woodside,4,2375
morning,Elmhurst/Maspeth,1,358,,morning,Greenpoint,2,532,,morning,Old Astoria,3,3004,,morning,Queensbridge/Ravenswood,4,2201
morning,Prospect Heights,1,349,,morning,Battery Park,2,516,,morning,Woodside,3,2933,,morning,Park Slope,4,2094
morning,East Williamsburg,1,348,,morning,Clinton Hill,2,509,,morning,Boerum Hill,3,2679,,morning,Fort Greene,4,1798
morning,Crown Heights North,1,346,,morning,Washington Heights North,2,438,,morning,Queensbridge/Ravenswood,3,2551,,morning,Jackson Heights,4,1782
morning,Mott Haven/Port Morris,1,332,,morning,Mott Haven/Port Morris,2,393,,morning,Park Slope,3,2370,,morning,DUMBO/Vinegar Hill,4,1193
morning,Sunset Park West,1,324,,morning,Prospect Heights,2,352,,morning,Jackson Heights,3,2091,,morning,NA,4,870
morning,Flushing Meadows-Corona Park,1,314,,morning,Elmhurst/Maspeth,2,346,,morning,Fort Greene,3,1928,,morning,Elmhurst,4,867
morning,Bedford,1,302,,morning,East Elmhurst,2,336,,morning,DUMBO/Vinegar Hill,3,1244,,morning,Battery Park,4,762
morning,Baisley Park,1,284,,morning,Saint Michaels Cemetery/Woodside,2,328,,morning,NA,3,929,,morning,Williamsburg (South Side),4,723
morning,Prospect-Lefferts Gardens,1,283,,morning,Crown Heights North,2,312,,morning,Elmhurst,3,914,,morning,Williamsburg (North Side),4,711
morning,Gowanus,1,271,,morning,Prospect-Lefferts Gardens,2,297,,morning,Williamsburg (South Side),3,845,,morning,Clinton Hill,4,691
morning,Rego Park,1,243,,morning,Bedford,2,295,,morning,Williamsburg (North Side),3,813,,morning,West Concourse,4,673
morning,Columbia Street,1,233,,morning,East Williamsburg,2,289,,morning,Greenpoint,3,727,,morning,Greenpoint,4,600
morning,Bushwick South,1,230,,morning,Sunset Park West,2,279,,morning,Clinton Hill,3,725,,morning,Forest Hills,4,544
morning,Flatbush/Ditmas Park,1,200,,morning,Baisley Park,2,276,,morning,West Concourse,3,717,,morning,East Elmhurst,4,511
morning,Newark Airport,1,193,,morning,Cypress Hills,2,250,,morning,Battery Park,3,645,,morning,Prospect Heights,4,434
morning,Kensington,1,191,,morning,Rego Park,2,246,,morning,Forest Hills,3,625,,morning,Mott Haven/Port Morris,4,420
morning,Inwood,1,191,,morning,Gowanus,2,227,,morning,Washington Heights North,3,547,,morning,Washington Heights North,4,399
morning,Cypress Hills,1,187,,morning,Flatbush/Ditmas Park,2,217,,morning,Mott Haven/Port Morris,3,512,,morning,Sunset Park West,4,391
morning,Briarwood/Jamaica Hills,1,175,,morning,Flushing Meadows-Corona Park,2,212,,morning,East Elmhurst,3,506,,morning,Elmhurst/Maspeth,4,372
morning,Corona,1,153,,morning,Inwood,2,193,,morning,Prospect Heights,3,445,,morning,Prospect-Lefferts Gardens,4,342
morning,Saint Michaels Cemetery/Woodside,1,152,,morning,Columbia Street,2,171,,morning,Prospect-Lefferts Gardens,3,445,,morning,Bedford,4,341
morning,Melrose South,1,146,,morning,Bushwick South,2,169,,morning,Baisley Park,3,431,,morning,Baisley Park,4,333
morning,Jamaica,1,141,,morning,Kensington,2,163,,morning,Crown Heights North,3,422,,morning,Gowanus,4,333
morning,Bushwick North,1,133,,morning,Newark Airport,2,152,,morning,Bedford,3,419,,morning,Crown Heights North,4,313
morning,South Jamaica,1,133,,morning,Briarwood/Jamaica Hills,2,146,,morning,Elmhurst/Maspeth,3,408,,morning,East Williamsburg,4,306
morning,Stuyvesant Heights,1,118,,morning,Melrose South,2,131,,morning,Sunset Park West,3,333,,morning,Rego Park,4,253
morning,Red Hook,1,118,,morning,East Concourse/Concourse Village,2,126,,morning,East Williamsburg,3,311,,morning,Columbia Street,4,243
morning,East Concourse/Concourse Village,1,114,,morning,Stuyvesant Heights,2,119,,morning,Gowanus,3,311,,morning,Flushing Meadows-Corona Park,4,237
morning,Windsor Terrace,1,112,,morning,Jamaica,2,109,,morning,Saint Michaels Cemetery/Woodside,3,309,,morning,Flatbush/Ditmas Park,4,234
morning,Grymes Hill/Clifton,1,108,,morning,South Jamaica,2,108,,morning,Flatbush/Ditmas Park,3,289,,morning,Saint Michaels Cemetery/Woodside,4,222
morning,Randalls Island,1,101,,morning,Bushwick North,2,101,,morning,Rego Park,3,279,,morning,Inwood,4,208
morning,Brighton Beach,1,101,,morning,Kew Gardens,2,93,,morning,Inwood,3,270,,morning,Bushwick South,4,201
morning,Kew Gardens,1,98,,morning,South Ozone Park,2,91,,morning,Flushing Meadows-Corona Park,3,243,,morning,Randalls Island,4,180
morning,Springfield Gardens South,1,88,,morning,Red Hook,2,86,,morning,Cypress Hills,3,241,,morning,Newark Airport,4,177
morning,Flushing,1,88,,morning,Roosevelt Island,2,82,,morning,Columbia Street,3,237,,morning,Melrose South,4,157
morning,Roosevelt Island,1,83,,morning,Windsor Terrace,2,76,,morning,Melrose South,3,210,,morning,Jamaica,4,156
morning,Highbridge,1,83,,morning,Randalls Island,2,75,,morning,Kensington,3,207,,morning,Mariners Harbor,4,147
morning,South Williamsburg,1,81,,morning,Flushing,2,74,,morning,Newark Airport,3,193,,morning,Kew Gardens,4,146
morning,South Ozone Park,1,80,,morning,Highbridge,2,74,,morning,Bushwick South,3,191,,morning,Briarwood/Jamaica Hills,4,140
morning,Erasmus,1,72,,morning,North Corona,2,72,,morning,East Concourse/Concourse Village,3,183,,morning,Flushing,4,131
morning,East New York,1,69,,morning,Springfield Gardens South,2,72,,morning,Kew Gardens,3,182,,morning,South Jamaica,4,131
morning,Prospect Park,1,68,,morning,South Williamsburg,2,71,,morning,Jamaica,3,171,,morning,South Ozone Park,4,128
morning,Morrisania/Melrose,1,67,,morning,Kew Gardens Hills,2,69,,morning,Stuyvesant Heights,3,161,,morning,Stuyvesant Heights,4,123
morning,Maspeth,1,67,,morning,Maspeth,2,66,,morning,Flushing,3,157,,morning,Kensington,4,118
morning,Stapleton,1,65,,morning,Crown Heights South,2,66,,morning,Briarwood/Jamaica Hills,3,151,,morning,East Concourse/Concourse Village,4,116
morning,Kew Gardens Hills,1,63,,morning,Ocean Hill,2,59,,morning,South Ozone Park,3,138,,morning,Windsor Terrace,4,104
morning,Bay Ridge,1,62,,morning,Morrisania/Melrose,2,58,,morning,Bay Ridge,3,135,,morning,Prospect Park,4,101
morning,North Corona,1,59,,morning,Prospect Park,2,58,,morning,Highbridge,3,132,,morning,Highbridge,4,96
morning,Crown Heights South,1,59,,morning,Corona,2,51,,morning,Morrisania/Melrose,3,129,,morning,Springfield Gardens South,4,96
morning,Borough Park,1,59,,morning,University Heights/Morris Heights,2,50,,morning,Red Hook,3,128,,morning,Bushwick North,4,88
morning,Richmond Hill,1,57,,morning,Richmond Hill,2,50,,morning,Randalls Island,3,125,,morning,Roosevelt Island,4,86
morning,Homecrest,1,56,,morning,East New York,2,46,,morning,South Jamaica,3,118,,morning,Maspeth,4,86
morning,Brooklyn Navy Yard,1,55,,morning,Astoria Park,2,45,,morning,Windsor Terrace,3,106,,morning,Red Hook,4,80
morning,Westchester Village/Unionport,1,49,,morning,Borough Park,2,45,,morning,Prospect Park,3,97,,morning,Corona,4,80
morning,Woodhaven,1,48,,morning,Spuyten Duyvil/Kingsbridge,2,44,,morning,Ocean Hill,3,92,,morning,Crown Heights South,4,79
morning,Coney Island,1,47,,morning,Erasmus,2,44,,morning,Springfield Gardens South,3,91,,morning,Borough Park,4,70
morning,Astoria Park,1,47,,morning,Homecrest,2,43,,morning,University Heights/Morris Heights,3,87,,morning,Richmond Hill,4,68
morning,Midwood,1,45,,morning,Midwood,2,41,,morning,South Williamsburg,3,85,,morning,Bay Ridge,4,67
morning,Spuyten Duyvil/Kingsbridge,1,45,,morning,Brooklyn Navy Yard,2,41,,morning,Richmond Hill,3,84,,morning,Morrisania/Melrose,4,66
morning,Soundview/Bruckner,1,43,,morning,Ridgewood,2,37,,morning,Bushwick North,3,83,,morning,Brooklyn Navy Yard,4,64
morning,Mount Hope,1,42,,morning,Flatlands,2,36,,morning,Maspeth,3,81,,morning,University Heights/Morris Heights,4,61
morning,Claremont/Bathgate,1,39,,morning,Bedford Park,2,35,,morning,Crown Heights South,3,81,,morning,North Corona,4,59
morning,Sheepshead Bay,1,38,,morning,Soundview/Bruckner,2,35,,morning,Brooklyn Navy Yard,3,80,,morning,Homecrest,4,58
morning,Ocean Hill,1,38,,morning,Bay Ridge,2,33,,morning,Erasmus,3,78,,morning,South Williamsburg,4,56
morning,Flatlands,1,37,,morning,Brownsville,2,33,,morning,Corona,3,77,,morning,East New York,4,51
morning,University Heights/Morris Heights,1,36,,morning,Woodhaven,2,32,,morning,Roosevelt Island,3,74,,morning,Kew Gardens Hills,4,49
morning,Van Nest/Morris Park,1,35,,morning,Middle Village,2,31,,morning,Midwood,3,74,,morning,Ridgewood,4,48
morning,Gravesend,1,34,,morning,Van Nest/Morris Park,2,29,,morning,Van Nest/Morris Park,3,74,,morning,Spuyten Duyvil/Kingsbridge,4,47
morning,Ridgewood,1,33,,morning,Mount Hope,2,28,,morning,North Corona,3,71,,morning,Ocean Hill,4,46
morning,Queensboro Hill,1,31,,morning,Marble Hill,2,28,,morning,East New York,3,69,,morning,Bensonhurst West,4,44
morning,Crotona Park East,1,29,,morning,Queensboro Hill,2,27,,morning,Mount Hope,3,66,,morning,Bedford Park,4,43
morning,Pelham Parkway,1,29,,morning,Parkchester,2,27,,morning,Homecrest,3,65,,morning,Erasmus,4,43
morning,Parkchester,1,29,,morning,East Flatbush/Farragut,2,26,,morning,Kew Gardens Hills,3,64,,morning,Flatlands,4,43
morning,Bedford Park,1,29,,morning,College Point,2,26,,morning,Claremont/Bathgate,3,62,,morning,Astoria Park,4,40
morning,Canarsie,1,28,,morning,Claremont/Bathgate,2,25,,morning,Ridgewood,3,61,,morning,Mount Hope,4,39
morning,Ocean Parkway South,1,27,,morning,Sunset Park East,2,25,,morning,Flatlands,3,56,,morning,Midwood,4,37
morning,Van Cortlandt Village,1,27,,morning,East Flatbush/Remsen Village,2,24,,morning,Woodhaven,3,52,,morning,Coney Island,4,37
morning,Marble Hill,1,26,,morning,Brighton Beach,2,23,,morning,Astoria Park,3,51,,morning,Heartland Village/Todt Hill,4,37
morning,Middle Village,1,26,,morning,Kingsbridge Heights,2,23,,morning,Parkchester,3,49,,morning,Kingsbridge Heights,4,35
morning,Bensonhurst East,1,25,,morning,Canarsie,2,22,,morning,Soundview/Bruckner,3,47,,morning,Westchester Village/Unionport,4,32
morning,Whitestone,1,25,,morning,Van Cortlandt Village,2,21,,morning,Bensonhurst West,3,44,,morning,West Farms/Bronx River,4,31
morning,Sunset Park East,1,24,,morning,Westchester Village/Unionport,2,21,,morning,Van Cortlandt Village,3,43,,morning,Parkchester,4,31
morning,College Point,1,24,,morning,Madison,2,19,,morning,Borough Park,3,43,,morning,Sunset Park East,4,31
morning,Brownsville,1,24,,morning,Inwood Hill Park,2,19,,morning,Soundview/Castle Hill,3,41,,morning,Van Nest/Morris Park,4,30
morning,Soundview/Castle Hill,1,23,,morning,Stapleton,2,19,,morning,Bedford Park,3,40,,morning,Cypress Hills,4,30
morning,Kingsbridge Heights,1,22,,morning,Sheepshead Bay,2,18,,morning,Spuyten Duyvil/Kingsbridge,3,40,,morning,Woodhaven,4,29
morning,East Flatbush/Farragut,1,21,,morning,Hillcrest/Pomonok,2,18,,morning,Kingsbridge Heights,3,39,,morning,Glendale,4,28
morning,Jamaica Estates,1,21,,morning,Queens Village,2,18,,morning,Marble Hill,3,36,,morning,Inwood Hill Park,4,27
morning,Hunts Point,1,21,,morning,Bensonhurst West,2,18,,morning,Canarsie,3,36,,morning,Marble Hill,4,27
morning,East Flatbush/Remsen Village,1,21,,morning,Soundview/Castle Hill,2,17,,morning,Norwood,3,36,,morning,Queens Village,4,26
morning,Springfield Gardens North,1,20,,morning,East Tremont,2,17,,morning,East Tremont,3,34,,morning,Queensboro Hill,4,25
morning,East Tremont,1,20,,morning,Longwood,2,17,,morning,Inwood Hill Park,3,32,,morning,Claremont/Bathgate,4,25
morning,Norwood,1,20,,morning,Bensonhurst East,2,17,,morning,Westerleigh,3,32,,morning,Canarsie,4,24
morning,Inwood Hill Park,1,19,,morning,Pelham Parkway,2,16,,morning,Queensboro Hill,3,31,,morning,Arrochar/Fort Wadsworth,4,24
morning,Bath Beach,1,18,,morning,Glendale,2,16,,morning,Howard Beach,3,31,,morning,East Tremont,4,23
morning,Riverdale/North Riverdale/Fieldston,1,18,,morning,Norwood,2,16,,morning,Middle Village,3,30,,morning,Soundview/Bruckner,4,22
morning,Madison,1,18,,morning,Ocean Parkway South,2,16,,morning,Brownsville,3,26,,morning,Van Cortlandt Village,4,22
morning,West Farms/Bronx River,1,18,,morning,Howard Beach,2,15,,morning,Westchester Village/Unionport,3,26,,morning,Soundview/Castle Hill,4,21
morning,Hillcrest/Pomonok,1,17,,morning,Woodlawn/Wakefield,2,15,,morning,Hillcrest/Pomonok,3,25,,morning,Middle Village,4,21
morning,East New York/Pennsylvania Avenue,1,17,,morning,Hunts Point,2,15,,morning,East Flatbush/Remsen Village,3,25,,morning,Brownsville,4,20
morning,Williamsbridge/Olinville,1,16,,morning,Bath Beach,2,14,,morning,Sunset Park East,3,25,,morning,Riverdale/North Riverdale/Fieldston,4,19
morning,Ozone Park,1,16,,morning,Whitestone,2,13,,morning,West Farms/Bronx River,3,24,,morning,Bath Beach,4,19
morning,Longwood,1,15,,morning,Co-Op City,2,13,,morning,Hunts Point,3,24,,morning,Hillcrest/Pomonok,4,18
morning,Bensonhurst West,1,15,,morning,Coney Island,2,13,,morning,Crotona Park East,3,23,,morning,East Flatbush/Farragut,4,18
morning,Queens Village,1,14,,morning,Willets Point,2,13,,morning,Glendale,3,22,,morning,Ocean Parkway South,4,17
morning,Bayside,1,13,,morning,Schuylerville/Edgewater Park,2,12,,morning,Jamaica Estates,3,21,,morning,Norwood,4,17
morning,Howard Beach,1,12,,morning,Belmont,2,12,,morning,East Flatbush/Farragut,3,20,,morning,East Flatbush/Remsen Village,4,16
morning,Glendale,1,12,,morning,Riverdale/North Riverdale/Fieldston,2,12,,morning,Williamsbridge/Olinville,3,18,,morning,Crotona Park East,4,15
morning,Belmont,1,12,,morning,Fordham South,2,11,,morning,Longwood,3,18,,morning,Hunts Point,4,15
morning,Fordham South,1,11,,morning,Highbridge Park,2,10,,morning,Pelham Parkway,3,17,,morning,Ozone Park,4,14
morning,Saint Albans,1,10,,morning,Springfield Gardens North,2,10,,morning,Bronxdale,3,17,,morning,Bensonhurst East,4,14
morning,Fresh Meadows,1,9,,morning,Murray Hill-Queens,2,10,,morning,Coney Island,3,17,,morning,Fordham South,4,14
morning,Manhattan Beach,1,9,,morning,Bellerose,2,10,,morning,East New York/Pennsylvania Avenue,3,17,,morning,Howard Beach,4,14
morning,Woodlawn/Wakefield,1,9,,morning,Gravesend,2,10,,morning,Arrochar/Fort Wadsworth,3,17,,morning,Schuylerville/Edgewater Park,4,14
morning,Co-Op City,1,8,,morning,Rosedale,2,10,,morning,Madison,3,17,,morning,Springfield Gardens North,4,14
morning,Arrochar/Fort Wadsworth,1,8,,morning,Cambria Heights,2,10,,morning,Riverdale/North Riverdale/Fieldston,3,16,,morning,Belmont,4,13
morning,Murray Hill-Queens,1,7,,morning,East Flushing,2,10,,morning,College Point,3,16,,morning,College Point,4,13
morning,Auburndale,1,7,,morning,Allerton/Pelham Gardens,2,9,,morning,Brighton Beach,3,15,,morning,Pelham Parkway,4,13
morning,Forest Park/Highland Park,1,7,,morning,East New York/Pennsylvania Avenue,2,9,,morning,Ocean Parkway South,3,15,,morning,Longwood,4,13
morning,Schuylerville/Edgewater Park,1,6,,morning,Bayside,2,9,,morning,Rosedale,3,15,,morning,East New York/Pennsylvania Avenue,4,13
morning,Dyker Heights,1,6,,morning,Auburndale,2,9,,morning,Whitestone,3,15,,morning,Highbridge Park,4,13
morning,Allerton/Pelham Gardens,1,6,,morning,Bronxdale,2,9,,morning,Bensonhurst East,3,14,,morning,Brighton Beach,4,12
morning,Hammels/Arverne,1,6,,morning,West Farms/Bronx River,2,8,,morning,Queens Village,3,14,,morning,Murray Hill-Queens,4,11
morning,East Flushing,1,6,,morning,Marine Park/Mill Basin,2,8,,morning,Bath Beach,3,14,,morning,Oakland Gardens,4,11
morning,Glen Oaks,1,6,,morning,Manhattan Beach,2,7,,morning,Belmont,3,14,,morning,Sheepshead Bay,4,11
morning,Marine Park/Mill Basin,1,6,,morning,Ozone Park,2,7,,morning,Springfield Gardens North,3,13,,morning,Whitestone,4,11
morning,Bronxdale,1,5,,morning,Hollis,2,7,,morning,Forest Park/Highland Park,3,12,,morning,Jamaica Estates,4,10
morning,Eastchester,1,5,,morning,Glen Oaks,2,7,,morning,Ozone Park,3,12,,morning,Woodlawn/Wakefield,4,10
morning,Starrett City,1,5,,morning,Dyker Heights,2,7,,morning,Sheepshead Bay,3,12,,morning,Madison,4,10
morning,Bellerose,1,5,,morning,Williamsbridge/Olinville,2,7,,morning,Bellerose,3,11,,morning,Saint Albans,4,10
morning,Douglaston,1,5,,morning,Van Cortlandt Park,2,6,,morning,Fordham South,3,11,,morning,Rosedale,4,9
morning,Hollis,1,5,,morning,Jamaica Estates,2,6,,morning,Bronx Park,3,10,,morning,Williamsbridge/Olinville,4,9
morning,Cambria Heights,1,4,,morning,Arrochar/Fort Wadsworth,2,6,,morning,Murray Hill-Queens,3,10,,morning,Marine Park/Mill Basin,4,8
morning,Highbridge Park,1,4,,morning,Crotona Park East,2,6,,morning,East Flushing,3,9,,morning,Bellerose,4,8
morning,Far Rockaway,1,4,,morning,Far Rockaway,2,5,,morning,Schuylerville/Edgewater Park,3,8,,morning,Allerton/Pelham Gardens,4,8
morning,Marine Park/Floyd Bennett Field,1,4,,morning,Forest Park/Highland Park,2,5,,morning,Gravesend,3,8,,morning,Gravesend,4,7
morning,Green-Wood Cemetery,1,3,,morning,Bloomfield/Emerson Hill,2,5,,morning,Highbridge Park,3,8,,morning,East Flushing,4,7
morning,Bronx Park,1,3,,morning,Bronx Park,2,4,,morning,Co-Op City,3,8,,morning,Bronx Park,4,6
morning,Rosedale,1,3,,morning,Fresh Meadows,2,4,,morning,Allerton/Pelham Gardens,3,7,,morning,Marine Park/Floyd Bennett Field,4,6
morning,Bay Terrace/Fort Totten,1,3,,morning,Laurelton,2,4,,morning,Dyker Heights,3,7,,morning,Fresh Meadows,4,6
morning,Van Cortlandt Park,1,3,,morning,Oakland Gardens,2,4,,morning,Oakland Gardens,3,7,,morning,Cambria Heights,4,6
morning,Jamaica Bay,1,2,,morning,Eastchester,2,4,,morning,Woodlawn/Wakefield,3,7,,morning,Willets Point,4,6
morning,Saint George/New Brighton,1,2,,morning,Green-Wood Cemetery,2,3,,morning,Rockaway Park,3,6,,morning,Douglaston,4,5
morning,Willets Point,1,2,,morning,Saint Albans,2,3,,morning,Marine Park/Mill Basin,3,6,,morning,Dyker Heights,4,5
morning,Laurelton,1,2,,morning,Bay Terrace/Fort Totten,2,3,,morning,Fresh Meadows,3,6,,morning,Forest Park/Highland Park,4,5
morning,Eltingville/Annadale/Prince's Bay,1,2,,morning,West Brighton,2,2,,morning,Bloomfield/Emerson Hill,3,5,,morning,Bloomfield/Emerson Hill,4,5
morning,Country Club,1,1,,morning,Marine Park/Floyd Bennett Field,2,2,,morning,Starrett City,3,5,,morning,Co-Op City,4,5
morning,New Dorp/Midland Beach,1,1,,morning,Mariners Harbor,2,2,,morning,Marine Park/Floyd Bennett Field,3,5,,morning,Starrett City,4,4
morning,Pelham Bay,1,1,,morning,Pelham Bay,2,2,,morning,Green-Wood Cemetery,3,5,,morning,Auburndale,4,4
