VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,03-02-17 2:03,03-02-17 2:20,1,3.29,1,N,87,246,1,14,0,0.5,1.5,0,0.3,16.3
2,03-02-17 2:26,03-02-17 2:46,1,2.8,1,N,68,239,2,15,0,0.5,0,0,0.3,15.8
2,03-02-17 2:49,03-02-17 9:56,1,0.9,1,N,239,43,1,6,0,0.5,1.36,0,0.3,8.16
2,03-02-17 4:41,03-02-17 4:52,1,0.72,1,N,163,230,1,8,0,0.5,1.76,0,0.3,10.56
2,03-02-17 4:57,03-02-17 12:16,1,1.1,1,N,186,230,1,11,0,0.5,3.54,0,0.3,15.34
2,21-02-17 14:50,21-02-17 15:03,1,0.93,1,N,141,162,2,9,0,0.5,0,0,0.3,9.8
2,21-02-17 23:23,21-02-17 23:26,6,0.84,1,N,234,68,1,5,0.5,0.5,0.88,0,0.3,7.18
2,21-02-17 23:28,21-02-17 23:39,6,2.01,1,N,249,161,1,10,0.5,0.5,2.82,0,0.3,14.12
2,21-02-17 23:55,22-02-17 0:01,6,1.52,1,N,144,87,1,7,0.5,0.5,2.08,0,0.3,10.38
2,24-02-17 12:17,24-02-17 12:28,1,1.01,1,N,230,68,1,8,0,0.5,2.64,0,0.3,11.44
2,24-02-17 12:29,24-02-17 12:33,1,0.72,1,N,68,68,1,4.5,0,0.5,1.59,0,0.3,6.89
2,24-02-17 12:47,24-02-17 12:59,1,1.6,1,N,231,113,1,9,0,0.5,1.96,0,0.3,11.76
2,24-02-17 13:03,24-02-17 22:04,1,4.31,1,N,113,239,1,34.5,0,0.5,3,0,0.3,38.3
1,01-02-17 0:00,01-02-17 0:20,1,10.3,1,N,138,162,2,30.5,0.5,0.5,0,5.54,0.3,37.34
2,01-02-17 0:00,01-02-17 0:24,1,16.05,1,N,132,123,2,44,0.5,0.5,0,0,0.3,45.3
1,01-02-17 0:00,01-02-17 0:14,1,2.4,1,N,148,68,1,12,0.5,0.5,3,0,0.3,16.3
1,01-02-17 0:00,01-02-17 0:21,1,10.4,1,N,137,213,1,30.5,0.5,0.5,6.35,0,0.3,38.15
2,01-02-17 0:00,01-02-17 0:05,4,0.76,1,N,170,170,1,5.5,0.5,0.5,1.36,0,0.3,8.16
2,01-02-17 0:00,01-02-17 0:10,2,2.8,1,N,230,79,1,10.5,0.5,0.5,2.36,0,0.3,14.16
2,01-02-17 0:00,01-02-17 0:07,1,2.48,1,N,142,246,2,9.5,0.5,0.5,0,0,0.3,10.8
2,01-02-17 0:00,01-02-17 0:29,1,13.6,1,N,138,13,1,39,0.5,0.5,5,0,0.3,45.3
2,01-02-17 0:00,01-02-17 0:03,1,0.76,1,N,263,75,1,5,0.5,0.5,1.58,0,0.3,7.88
2,01-02-17 0:00,01-02-17 0:07,1,1.3,1,N,162,100,2,7.5,0.5,0.5,0,0,0.3,8.8
2,01-02-17 0:00,01-02-17 0:04,1,1.28,1,N,48,239,1,6,0.5,0.5,2.2,0,0.3,9.5
1,01-02-17 0:00,01-02-17 0:33,2,9.3,1,N,249,244,1,30.5,0.5,0.5,0,0,0.3,31.8
1,01-02-17 0:00,01-02-17 0:10,1,3.2,1,N,144,229,2,11.5,0.5,0.5,0,0,0.3,12.8
1,01-02-17 0:00,01-02-17 0:19,1,9.1,1,N,138,78,2,28,0.5,0.5,0,5.54,0.3,34.84
2,01-02-17 0:00,01-02-17 0:07,1,1.41,1,N,163,239,1,7.5,0.5,0.5,1.2,0,0.3,10
2,01-02-17 0:00,01-02-17 0:12,1,4.07,1,N,87,25,1,14,0.5,0.5,3.82,0,0.3,19.12
1,01-02-17 0:00,01-02-17 0:06,1,0.8,1,N,107,90,2,6,0.5,0.5,0,0,0.3,7.3
1,01-02-17 0:00,01-02-17 0:09,1,1.2,1,N,161,48,1,7.5,0.5,0.5,1.75,0,0.3,10.55
1,01-02-17 0:00,01-02-17 0:11,1,3.7,1,N,263,224,1,12.5,0.5,0.5,2.75,0,0.3,16.55
2,01-02-17 0:00,01-02-17 0:06,1,1.62,1,N,170,90,1,7.5,0.5,0.5,1.76,0,0.3,10.56
2,01-02-17 0:00,01-02-17 0:06,2,1.59,1,N,137,148,2,7.5,0.5,0.5,0,0,0.3,8.8
2,01-02-17 0:00,01-02-17 0:04,6,0.7,1,N,162,233,1,5,0.5,0.5,1.26,0,0.3,7.56
2,01-02-17 0:00,01-02-17 0:03,1,1.06,1,N,229,140,1,5,0.5,0.5,1.26,0,0.3,7.56
2,01-02-17 0:00,01-02-17 0:05,2,1.09,1,N,90,246,1,6,0.5,0.5,1.46,0,0.3,8.76
2,01-02-17 0:00,01-02-17 0:05,2,0.69,1,N,230,48,1,5,0.5,0.5,1.26,0,0.3,7.56
1,01-02-17 0:00,01-02-17 0:28,1,17.9,2,N,132,230,1,52,0,0.5,11.65,5.54,0.3,69.99
1,01-02-17 0:00,01-02-17 0:12,1,3.4,1,N,164,231,2,12,0.5,0.5,0,0,0.3,13.3
1,01-02-17 0:00,01-02-17 0:29,1,14.4,1,N,263,85,1,41,0.5,0.5,5,0,0.3,47.3
2,01-02-17 0:00,01-02-17 0:14,1,2.52,1,N,186,4,1,11.5,0.5,0.5,2.2,0,0.3,15
1,01-02-17 0:00,01-02-17 0:16,1,4.1,1,N,114,255,2,15,0.5,0.5,0,0,0.3,16.3
1,01-02-17 0:00,01-02-17 0:10,1,6.8,1,N,132,135,1,20,0.5,0.5,3,0,0.3,24.3
1,01-02-17 0:00,01-02-17 0:16,1,2.6,1,N,246,233,2,12.5,0.5,0.5,0,0,0.3,13.8
2,01-02-17 0:00,01-02-17 0:03,1,0.94,1,N,163,100,1,5,0.5,0.5,1.26,0,0.3,7.56
2,01-02-17 0:00,01-02-17 0:06,1,0.54,1,N,161,233,1,6,0.5,0.5,2.19,0,0.3,9.49
2,01-02-17 0:00,01-02-17 0:19,1,5.69,1,N,79,43,1,18,0.5,0.5,3.86,0,0.3,23.16
1,01-02-17 0:00,01-02-17 0:06,1,0.8,1,N,162,100,2,6.5,0.5,0.5,0,0,0.3,7.8
1,01-02-17 0:00,01-02-17 0:14,1,2.3,1,N,79,231,1,11.5,0.5,0.5,3.8,0,0.3,16.6
2,01-02-17 0:00,01-02-17 0:11,1,1.7,1,N,148,209,1,9.5,0.5,0.5,1.8,0,0.3,12.6
1,01-02-17 0:00,01-02-17 0:13,2,2.4,1,N,211,170,1,11.5,0.5,0.5,2.55,0,0.3,15.35
1,01-02-17 0:00,01-02-17 0:10,1,1.7,1,N,114,68,2,9,0.5,0.5,0,0,0.3,10.3
2,01-02-17 0:00,01-02-17 0:09,1,1.66,1,N,224,246,1,8.5,0.5,0.5,0,0,0.3,9.8
2,01-02-17 0:00,01-02-17 0:13,5,2.9,1,N,230,158,1,12,0.5,0.5,2.66,0,0.3,15.96
1,01-02-17 0:00,01-02-17 0:19,1,5.4,1,N,231,141,1,18.5,0.5,0.5,3.95,0,0.3,23.75
1,01-02-17 0:00,01-02-17 0:17,2,3.7,1,N,163,263,1,15,0.5,0.5,1,0,0.3,17.3
2,01-02-17 0:00,01-02-17 0:08,1,1.12,1,N,48,237,1,7,0.5,0.5,1.66,0,0.3,9.96
2,01-02-17 0:00,01-02-17 0:09,1,1.6,1,N,186,107,1,8.5,0.5,0.5,1.96,0,0.3,11.76
1,01-02-17 0:00,01-02-17 0:03,1,0.7,1,N,100,48,2,4.5,0.5,0.5,0,0,0.3,5.8
2,01-02-17 0:00,01-02-17 0:06,1,1.33,1,N,43,238,1,7,0.5,0.5,1,0,0.3,9.3
2,01-02-17 0:00,01-02-17 0:09,4,1.72,1,N,231,249,1,8.5,0.5,0.5,2.94,0,0.3,12.74
2,01-02-17 0:00,01-02-17 0:10,1,3.57,1,N,138,179,1,13,0.5,0.5,2.86,0,0.3,17.16
2,01-02-17 0:00,01-02-17 0:07,1,1.8,1,N,13,158,1,8,0.5,0.5,2.32,0,0.3,11.62
1,01-02-17 0:00,01-02-17 0:05,1,0.8,1,N,158,90,1,5.5,0.5,0.5,1.7,0,0.3,8.5
2,01-02-17 0:00,01-02-17 0:20,1,3.67,1,N,161,146,2,15,0.5,0.5,0,0,0.3,16.3
1,01-02-17 0:00,01-02-17 0:11,2,4.2,5,N,48,265,1,40,0,0,15.2,10.5,0.3,66
1,01-02-17 0:00,01-02-17 0:19,1,6.6,1,N,231,151,1,21.5,0.5,0.5,3,0,0.3,25.8
2,01-02-17 0:00,01-02-17 0:04,6,0.61,1,N,232,79,1,5,0.5,0.5,1.26,0,0.3,7.56
1,01-02-17 0:00,01-02-17 0:13,2,2.3,1,N,186,79,1,10.5,0.5,0.5,1,0,0.3,12.8
1,01-02-17 0:00,01-02-17 0:03,1,0.6,1,N,114,113,2,4.5,0.5,0.5,0,0,0.3,5.8
1,01-02-17 0:00,01-02-17 0:10,3,2.9,1,N,249,50,2,10.5,0.5,0.5,0,0,0.3,11.8
2,01-02-17 0:00,01-02-17 0:07,1,1.65,1,N,36,225,1,7,0.5,0.5,1.66,0,0.3,9.96
2,01-02-17 0:00,01-02-17 0:08,1,1.58,1,N,230,170,1,8,0.5,0.5,1.86,0,0.3,11.16
2,01-02-17 0:00,01-02-17 0:12,4,5.24,1,N,88,233,1,16.5,0.5,0.5,3.56,0,0.3,21.36
2,01-02-17 0:00,01-02-17 0:20,1,4.69,1,N,68,263,1,17,0.5,0.5,2,0,0.3,20.3
1,01-02-17 0:00,01-02-17 0:08,1,2.1,1,N,114,13,1,8.5,0.5,0.5,1.75,0,0.3,11.55
1,01-02-17 0:00,01-02-17 0:18,1,8.9,1,N,138,170,1,26,0.5,0.5,4.93,5.54,0.3,37.77
1,01-02-17 0:00,01-02-17 0:05,1,1.5,1,N,48,68,1,6.5,0.5,0.5,1,0,0.3,8.8
2,01-02-17 0:00,01-02-17 0:13,1,3.1,1,N,148,161,1,12,0.5,0.5,2.66,0,0.3,15.96
2,01-02-17 0:00,01-02-17 0:16,1,8.02,1,N,138,256,1,23.5,0.5,0.5,5,0,0.3,29.8
1,01-02-17 0:00,01-02-17 0:00,1,0,5,N,264,264,1,5.8,0,0,1.8,0,0.3,7.9
1,01-02-17 0:00,01-02-17 0:11,2,4,1,N,148,112,1,14,0.5,0.5,3.05,0,0.3,18.35
2,01-02-17 0:00,01-02-17 0:34,3,7.25,1,N,79,177,1,27.5,0.5,0.5,5.76,0,0.3,34.56
1,01-02-17 0:00,01-02-17 0:08,1,2.3,1,N,246,13,1,9.5,0.5,0.5,2.15,0,0.3,12.95
1,01-02-17 0:00,01-02-17 0:15,1,4.2,1,N,249,141,1,14.5,0.5,0.5,3.15,0,0.3,18.95
2,01-02-17 0:00,01-02-17 0:05,1,1.01,1,N,234,79,1,5.5,0.5,0.5,1,0,0.3,7.8
2,01-02-17 0:00,01-02-17 0:02,1,0.64,1,N,217,256,1,4,0.5,0.5,0,0,0.3,5.3
2,01-02-17 0:00,01-02-17 0:05,1,1.55,1,N,140,75,2,6.5,0.5,0.5,0,0,0.3,7.8
2,01-02-17 0:00,01-02-17 0:27,1,7.85,1,N,114,116,2,24.5,0.5,0.5,0,0,0.3,25.8
1,01-02-17 0:00,01-02-17 0:19,2,3.7,1,N,79,48,1,15.5,0.5,0.5,2,0,0.3,18.8
1,01-02-17 0:00,01-02-17 0:30,1,18.4,2,N,132,163,1,52,0,0.5,8.5,5.54,0.3,66.84
2,01-02-17 0:00,01-02-17 0:05,5,1.16,1,N,186,48,2,6,0.5,0.5,0,0,0.3,7.3
2,01-02-17 0:00,01-02-17 0:19,6,4.47,1,N,114,112,1,18,0.5,0.5,3.86,0,0.3,23.16
1,01-02-17 0:00,01-02-17 0:08,1,1.3,1,N,256,255,1,7,0.5,0.5,2.45,0,0.3,10.75
1,01-02-17 0:00,01-02-17 0:03,2,0.8,1,N,79,113,1,4.5,0.5,0.5,4,0,0.3,9.8
1,01-02-17 0:00,01-02-17 0:18,1,4.7,1,N,186,166,1,16.5,0.5,0.5,1.78,0,0.3,19.58
2,01-02-17 0:00,01-02-17 0:04,1,0.81,1,N,263,236,1,5,0.5,0.5,1,0,0.3,7.3
2,01-02-17 0:00,01-02-17 0:21,1,9.4,1,N,79,42,1,28,0.5,0.5,3,0,0.3,32.3
1,01-02-17 0:00,01-02-17 0:33,2,6.7,1,N,142,88,1,26,0.5,0.5,3,0,0.3,30.3
1,01-02-17 0:00,01-02-17 0:17,2,3.6,1,N,106,228,1,15,0.5,0.5,0,0,0.3,16.3
1,01-02-17 0:00,01-02-17 0:26,1,7,1,N,230,181,2,24,0.5,0.5,0,0,0.3,25.3
1,01-02-17 0:00,01-02-17 0:09,1,1.5,1,N,162,142,2,7.5,0.5,0.5,0,0,0.3,8.8
2,01-02-17 0:00,01-02-17 0:13,1,2.72,1,N,161,249,1,11.5,0.5,0.5,2.56,0,0.3,15.36
2,01-02-17 0:00,01-02-17 0:03,1,0.78,1,N,223,223,1,4.5,0.5,0.5,1.74,0,0.3,7.54
1,01-02-17 0:00,01-02-17 0:06,1,1.7,1,N,100,68,1,7,0.5,0.5,2.45,0,0.3,10.75
1,01-02-17 0:00,01-02-17 0:02,1,0.6,1,N,264,264,1,4,0.5,0.5,1.05,0,0.3,6.35
1,01-02-17 0:00,01-02-17 0:38,1,12.2,1,N,166,37,2,39,0.5,0.5,0,0,0.3,40.3
2,01-02-17 0:00,01-02-17 0:21,2,7.39,1,N,162,196,1,23.5,0.5,0.5,4.96,0,0.3,29.76
2,01-02-17 0:00,01-02-17 0:11,1,2.56,1,N,113,229,1,10.5,0.5,0.5,2.36,0,0.3,14.16
1,01-02-17 0:00,01-02-17 0:22,1,6.5,1,N,142,223,1,21.5,0.5,0.5,4.55,0,0.3,27.35
1,01-02-17 0:00,01-02-17 0:03,1,0.2,1,N,162,233,1,3.5,0.5,0.5,0.95,0,0.3,5.75
2,01-02-17 0:00,01-02-17 0:24,1,5.37,1,N,148,239,1,19.5,0.5,0.5,2,0,0.3,22.8
2,01-02-17 0:00,01-02-17 0:12,2,3.04,1,N,162,145,1,12,0.5,0.5,3.32,0,0.3,16.62
2,01-02-17 0:00,01-02-17 0:21,2,5.58,1,N,211,239,1,20,0.5,0.5,3.5,0,0.3,24.8
1,01-02-17 0:00,01-02-17 0:17,1,3.3,1,N,161,79,2,13.5,0.5,0.5,0,0,0.3,14.8
1,01-02-17 0:00,01-02-17 0:19,1,4.9,1,N,141,82,2,18,0.5,0.5,0,0,0.3,19.3
1,01-02-17 0:00,01-02-17 0:03,1,1.4,1,N,262,74,2,6,0.5,0.5,0,0,0.3,7.3
1,01-02-17 0:00,01-02-17 0:29,1,8.6,1,N,230,126,2,29,0.5,0.5,0,0,0.3,30.3
2,01-02-17 0:00,01-02-17 0:01,1,0.32,1,N,90,68,1,3,0.5,0.5,1.29,0,0.3,5.59
2,01-02-17 0:00,01-02-17 0:05,5,1.18,1,N,90,107,2,6,0.5,0.5,0,0,0.3,7.3
1,01-02-17 0:00,01-02-17 0:20,1,7.6,1,N,144,228,1,24,0.5,0.5,6.3,0,0.3,31.6
1,01-02-17 0:00,01-02-17 0:12,2,5.1,1,N,137,217,2,16,0.5,0.5,0,0,0.3,17.3
2,01-02-17 0:00,01-02-17 0:21,1,9.41,1,N,138,113,1,27.5,0.5,0.5,6.87,5.54,0.3,41.21
2,01-02-17 0:00,01-02-17 0:05,2,1.02,1,N,65,97,1,6,0.5,0.5,1.46,0,0.3,8.76
1,01-02-17 0:00,01-02-17 0:09,1,1.3,1,N,231,148,1,7.5,0.5,0.5,1.75,0,0.3,10.55
2,01-02-17 0:00,01-02-17 0:07,1,0.9,1,N,68,186,1,6.5,0.5,0.5,1.56,0,0.3,9.36
2,01-02-17 0:00,01-02-17 0:02,2,0.18,1,N,230,230,2,3,0.5,0.5,0,0,0.3,4.3
2,01-02-17 0:00,01-02-17 0:02,2,0.18,1,N,230,230,4,-3,-0.5,-0.5,0,0,-0.3,-4.3
2,01-02-17 0:00,01-02-17 0:13,2,8.22,1,N,132,222,1,23.5,0.5,0.5,3,0,0.3,27.8
2,01-02-17 0:00,01-02-17 0:15,1,3.5,1,N,229,148,1,13.5,0.5,0.5,3.7,0,0.3,18.5
2,01-02-17 0:00,01-02-17 0:25,1,10.79,1,N,138,113,1,32.5,0.5,0.5,5.5,0,0.3,39.3
1,01-02-17 0:00,01-02-17 0:16,1,4.8,1,N,48,231,1,16.5,0.5,0.5,5.3,0,0.3,23.1
1,01-02-17 0:00,01-02-17 0:13,1,2.9,1,N,48,107,1,11.5,0.5,0.5,1.2,0,0.3,14
1,01-02-17 0:00,01-02-17 0:27,1,7.5,1,N,249,188,1,25,0.5,0.5,4,0,0.3,30.3
1,01-02-17 0:00,01-02-17 0:19,1,8.5,1,N,132,76,2,25.5,0.5,0.5,0,0,0.3,26.8
2,01-02-17 0:00,01-02-17 0:14,2,2.7,1,N,186,141,1,11,0.5,0.5,3.08,0,0.3,15.38
1,01-02-17 0:00,01-02-17 0:08,1,1.3,1,N,237,170,2,7,0.5,0.5,0,0,0.3,8.3
2,01-02-17 0:00,01-02-17 0:12,3,2.02,1,N,211,107,1,10,0.5,0.5,2.26,0,0.3,13.56
2,01-02-17 0:00,01-02-17 0:22,1,6.5,1,N,79,179,1,21,0.5,0.5,5.58,0,0.3,27.88
2,01-02-17 0:00,01-02-17 0:10,3,4.77,1,N,87,233,1,15,0.5,0.5,3.26,0,0.3,19.56
2,01-02-17 0:00,01-02-17 0:07,1,1.86,1,N,163,186,2,8,0.5,0.5,0,0,0.3,9.3
2,01-02-17 0:01,01-02-17 0:12,5,2.81,1,N,186,231,2,11,0.5,0.5,0,0,0.3,12.3
2,01-02-17 0:01,01-02-17 0:10,6,1.97,1,N,148,234,2,9,0.5,0.5,0,0,0.3,10.3
2,01-02-17 0:01,01-02-17 0:19,2,6.73,1,N,263,157,1,20.5,0.5,0.5,3.2,0,0.3,25
1,01-02-17 0:01,01-02-17 0:14,1,3.4,1,N,79,163,1,13,0.5,0.5,2.85,0,0.3,17.15
1,01-02-17 0:01,01-02-17 0:07,1,0.8,1,N,48,161,1,6,0.5,0.5,1.45,0,0.3,8.75
1,01-02-17 0:01,01-02-17 0:06,1,0.7,1,N,100,48,1,6,0.5,0.5,1.8,0,0.3,9.1
2,01-02-17 0:01,01-02-17 0:06,1,1.21,1,N,144,113,1,6,0.5,0.5,1.46,0,0.3,8.76
2,01-02-17 0:01,01-02-17 0:12,1,3.9,1,N,232,17,1,13,0.5,0.5,1,0,0.3,15.3
2,01-02-17 0:01,01-02-17 0:07,2,1.34,1,N,162,170,1,7,0.5,0.5,1.66,0,0.3,9.96
1,01-02-17 0:01,01-02-17 0:05,1,1,1,N,137,170,2,5.5,0.5,0.5,0,0,0.3,6.8
2,01-02-17 0:01,01-02-17 0:07,5,1.2,1,N,237,142,1,6.5,0.5,0.5,1.56,0,0.3,9.36
2,01-02-17 0:01,01-02-17 0:13,1,2.77,1,N,162,224,1,11.5,0.5,0.5,2.56,0,0.3,15.36
1,01-02-17 0:01,01-02-17 0:10,1,1.7,1,N,264,264,1,8.5,0.5,0.5,2,0,0.3,11.8
2,01-02-17 0:01,01-02-17 0:15,1,2.31,1,N,234,233,2,11,0.5,0.5,0,0,0.3,12.3
2,01-02-17 0:01,01-02-17 0:07,1,1.97,1,N,229,262,1,7.5,0.5,0.5,2,0,0.3,10.8
2,01-02-17 0:01,01-02-17 0:13,1,3.04,1,N,234,261,1,12,0.5,0.5,2.66,0,0.3,15.96
1,01-02-17 0:01,01-02-17 0:04,1,0.7,1,N,79,107,2,4.5,0.5,0.5,0,0,0.3,5.8
2,01-02-17 0:01,01-02-17 0:06,2,1.55,1,N,234,125,1,7,0.5,0.5,2.08,0,0.3,10.38
1,01-02-17 0:01,01-02-17 0:06,1,0.9,1,N,116,116,1,6,0.5,0.5,1.8,0,0.3,9.1
2,01-02-17 0:01,01-02-17 0:28,1,11.11,1,N,114,22,1,33.5,0.5,0.5,6.96,0,0.3,41.76
2,01-02-17 0:01,01-02-17 0:26,1,6.6,1,N,162,37,1,22.5,0.5,0.5,4.76,0,0.3,28.56
1,01-02-17 0:01,01-02-17 0:03,1,0.6,1,N,229,237,1,4,0.5,0.5,2,0,0.3,7.3
2,01-02-17 0:01,01-02-17 0:07,5,1.34,1,N,234,114,1,7,0.5,0.5,1.66,0,0.3,9.96
1,01-02-17 0:01,01-02-17 0:08,1,1.8,1,N,36,157,2,8,0.5,0.5,0,0,0.3,9.3
2,01-02-17 0:01,01-02-17 0:06,5,2.26,1,N,237,74,2,8,0.5,0.5,0,0,0.3,9.3
2,01-02-17 0:01,01-02-17 0:24,1,5.31,1,N,163,7,1,20.5,0.5,0.5,4.36,0,0.3,26.16
1,01-02-17 0:01,01-02-17 0:10,1,3.8,1,N,162,74,2,12,0.5,0.5,0,0,0.3,13.3
1,01-02-17 0:01,01-02-17 0:15,1,3.2,1,N,231,181,1,13.5,0.5,0.5,2.95,0,0.3,17.75
1,01-02-17 0:01,01-02-17 0:07,1,0.9,1,N,163,141,1,6,0.5,0.5,1.7,0,0.3,9
2,01-02-17 0:01,01-02-17 0:11,2,2.11,1,N,234,231,1,9,0.5,0.5,2.06,0,0.3,12.36
1,01-02-17 0:01,01-02-17 0:10,2,1.4,1,N,107,4,1,8,0.5,0.5,2.3,0,0.3,11.6
2,01-02-17 0:01,01-02-17 0:27,2,9.07,1,N,138,161,1,28.5,0.5,0.5,7.07,5.54,0.3,42.41
1,01-02-17 0:01,01-02-17 0:15,1,4,1,N,231,189,1,15,0.5,0.5,2.45,0,0.3,18.75
2,01-02-17 0:01,01-02-17 0:10,2,2.75,1,N,237,75,1,10.5,0.5,0.5,0,0,0.3,11.8
2,08-02-17 9:07,08-02-17 9:25,6,1.46,1,N,100,162,1,11.5,0,0.5,2.46,0,0.3,14.76
2,08-02-17 9:07,08-02-17 9:27,2,2.3,1,N,237,161,1,13.5,0,0.5,1.7,0,0.3,16
1,08-02-17 9:07,08-02-17 9:25,1,1.7,1,N,233,186,1,12,0,0.5,2.55,0,0.3,15.35
2,08-02-17 9:07,08-02-17 9:39,1,3.39,1,N,140,164,1,20,0,0.5,4.16,0,0.3,24.96
2,08-02-17 9:07,08-02-17 9:12,2,0.38,1,N,161,237,2,5,0,0.5,0,0,0.3,5.8
2,08-02-17 9:07,08-02-17 9:14,1,0,5,N,265,265,1,104,0,0.5,20.96,0,0.3,125.76
2,08-02-17 9:07,08-02-17 9:22,5,1.67,1,N,234,100,1,10.5,0,0.5,2.26,0,0.3,13.56
1,08-02-17 9:07,08-02-17 9:14,1,0.7,1,N,224,234,1,6,0,0.5,1.35,0,0.3,8.15
1,08-02-17 9:07,08-02-17 9:17,1,0.8,1,N,246,186,1,7.5,0,0.5,3,0,0.3,11.3
1,08-02-17 9:07,08-02-17 9:47,1,9.6,1,N,140,37,1,35.5,0,0.5,4,0,0.3,40.3
2,08-02-17 9:07,08-02-17 9:17,1,0.99,1,N,48,164,1,7.5,0,0.5,1.66,0,0.3,9.96
2,08-02-17 9:07,08-02-17 9:21,1,2.83,1,N,13,68,1,12,0,0.5,1.2,0,0.3,14
1,08-02-17 9:07,08-02-17 9:11,1,0.6,1,N,229,162,1,4.5,0,0.5,1.05,0,0.3,6.35
1,08-02-17 9:07,08-02-17 9:09,1,0.4,1,N,223,223,2,3.5,0,0.5,0,0,0.3,4.3
1,08-02-17 9:07,08-02-17 9:42,1,8,1,N,246,49,2,30,0,0.5,0,0,0.3,30.8
2,08-02-17 9:07,08-02-17 9:23,1,2.02,1,N,141,233,1,11.5,0,0.5,2.46,0,0.3,16.71
1,08-02-17 9:07,08-02-17 9:38,1,2.5,1,N,170,142,2,18.5,0,0.5,0,0,0.3,19.3
2,08-02-17 9:07,08-02-17 9:27,1,3.33,1,N,166,48,1,15,0,0.5,3.16,0,0.3,18.96
2,08-02-17 9:07,08-02-17 9:34,6,1.79,1,N,246,161,1,16.5,0,0.5,3.46,0,0.3,20.76
2,08-02-17 9:07,08-02-17 9:13,2,1.02,1,N,186,68,1,6.5,0,0.5,2.19,0,0.3,9.49
1,08-02-17 9:07,08-02-17 9:14,1,1.1,1,N,262,75,1,7,0,0.5,1.55,0,0.3,9.35
2,08-02-17 9:07,08-02-17 9:11,1,0.72,1,N,68,246,1,4.5,0,0.5,1,0,0.3,6.3
2,08-02-17 9:07,08-02-17 9:11,2,0.59,1,N,68,246,2,4.5,0,0.5,0,0,0.3,5.3
2,08-02-17 9:07,08-02-17 9:12,1,0.74,1,N,107,170,2,5.5,0,0.5,0,0,0.3,6.3
2,08-02-17 9:07,08-02-17 9:20,1,1.39,1,N,229,237,1,9,0,0.5,1.96,0,0.3,11.76
2,08-02-17 9:07,08-02-17 9:12,1,0.67,1,N,142,163,2,5,0,0.5,0,0,0.3,5.8
1,08-02-17 9:07,08-02-17 9:24,1,1.9,1,N,125,100,1,11.5,0,0.5,1.48,0,0.3,13.78
1,08-02-17 9:07,08-02-17 9:17,1,1.3,1,N,68,234,1,8,0,0.5,1.75,0,0.3,10.55
2,08-02-17 9:07,08-02-17 9:24,1,1.49,1,N,234,230,1,11.5,0,0.5,2.46,0,0.3,14.76
2,08-02-17 9:07,08-02-17 9:17,1,1.1,1,N,100,234,1,8,0,0.5,1.76,0,0.3,10.56
1,08-02-17 9:07,08-02-17 9:17,1,2.9,1,N,13,246,1,11,0,0.5,2.35,0,0.3,14.15
1,08-02-17 9:07,08-02-17 9:20,1,1.4,1,N,79,107,1,10,0,0.5,2.15,0,0.3,12.95
2,08-02-17 9:07,08-02-17 9:15,2,1.03,1,N,107,113,1,7,0,0.5,1,0,0.3,8.8
2,08-02-17 9:07,08-02-17 9:34,1,3.74,1,N,234,141,2,18,0,0.5,0,0,0.3,18.8
1,08-02-17 9:07,08-02-17 9:16,1,3.6,1,N,79,88,1,12,0,0.5,2.56,0,0.3,15.36
1,08-02-17 9:07,08-02-17 9:20,2,0.9,1,N,161,237,1,9,0,0.5,1.95,0,0.3,11.75
1,08-02-17 9:07,08-02-17 9:22,1,1.6,1,N,229,107,2,10.5,0,0.5,0,0,0.3,11.3
1,08-02-17 9:07,08-02-17 9:17,1,0.9,1,N,164,230,1,7.5,0,0.5,2,0,0.3,10.3
2,08-02-17 9:07,08-02-17 9:27,2,5.49,1,N,162,88,1,20.5,0,0.5,4,0,0.3,25.3
2,08-02-17 9:07,08-02-17 9:17,1,1.53,1,N,262,75,1,8.5,0,0.5,1.4,0,0.3,10.7
2,08-02-17 9:07,08-02-17 9:29,5,2.4,1,N,233,68,1,14.5,0,0.5,1,0,0.3,16.3
2,08-02-17 9:07,08-02-17 9:21,1,1.94,1,N,264,264,1,10.5,0,0.5,2.26,0,0.3,13.56
2,08-02-17 9:07,08-02-17 9:36,1,4.84,1,N,87,68,1,22,0,0.5,0,0,0.3,22.8
1,08-02-17 9:07,08-02-17 9:14,1,0.7,1,N,43,141,1,6,0,0.5,1.7,0,0.3,8.5
1,08-02-17 9:07,08-02-17 9:12,1,0.6,1,N,100,230,2,5,0,0.5,0,0,0.3,5.8
2,08-02-17 9:07,08-02-17 9:16,1,0.99,1,N,231,261,1,7,0,0.5,1.56,0,0.3,9.36
1,08-02-17 9:07,08-02-17 9:21,1,1.6,1,N,151,75,2,10,0,0.5,0,0,0.3,10.8
1,08-02-17 9:07,08-02-17 9:20,2,1.5,1,N,230,90,1,9,0,0.5,1.95,0,0.3,11.75
2,08-02-17 9:07,08-02-17 9:11,6,0.66,1,N,237,236,2,4.5,0,0.5,0,0,0.3,5.3
